34.006938 solenoid Sol000 0.250000 0.020000 6.730000 
34.256938 mark Mrk000 0.000000 -21.000000 0.020000 0.00 0.00 0.00 1e-3 
34.256938 solenoid Sol000 0.250000 0.020000 6.730000 
34.506938 drift Dt0000 0.076136 0.020000 
34.583074 drift Dt0000 0.098602 0.020000 
34.681676 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -40.000000
34.981676 drift Dt0000 0.175312 0.020000 
35.156988 drift Dt0000 0.072000 0.020000 
35.228988 drift Dt0000 0.116000 0.020000 
35.344988 mark Mrk000 0.000000 -23.000000 
35.344988 drift Dt0000 0.074000 0.020000 
35.418988 drift Dt0000 0.000000 0.020000 
35.418988 drift Dt0000 0.091000 0.020000 
35.509988 drift Dt0000 0.000000 0.020000 
35.509988 drift Dt0000 0.099000 0.020000 
35.608988 drift Dt0000 0.072000 0.020000 
35.680988 drift Dt0000 0.175312 0.020000 
35.856300 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -40.000000
36.156300 drift Dt0000 0.095595 0.020000 
36.251896 mark Mrk000 0.000000 -23.000000 
36.251896 drift Dt0000 0.055880 0.020000 
36.307776 drift Dt0000 0.076136 0.020000 
36.383912 solenoid Sol000 0.250000 0.020000 6.750000 
36.633912 mark Mrk000 0.000000 -21.000000 0.020000 0.00 0.00 0.00 1e-3 
36.633912 solenoid Sol000 0.250000 0.020000 6.750000 
36.883912 drift Dt0000 0.076136 0.020000 
36.960048 drift Dt0000 0.098602 0.020000 
37.058650 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
37.358650 drift Dt0000 0.097688 0.020000 
37.456338 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
37.756338 drift Dt0000 0.097688 0.020000 
37.854026 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
38.154026 drift Dt0000 0.095595 0.020000 
38.249621 mark Mrk000 0.000000 -23.000000 
38.249621 drift Dt0000 0.055880 0.020000 
38.305501 drift Dt0000 0.076136 0.020000 
38.381637 solenoid Sol000 0.250000 0.020000 6.100000 
38.631637 mark Mrk000 0.000000 -21.000000 0.020000 0.00 0.00 0.00 1e-3 
38.631637 solenoid Sol000 0.250000 0.020000 6.100000 
38.881637 drift Dt0000 0.076136 0.020000 
38.957773 drift Dt0000 0.098602 0.020000 
39.056376 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
39.356376 drift Dt0000 0.097688 0.020000 
39.454064 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
39.754064 drift Dt0000 0.097688 0.020000 
39.851752 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
40.151752 drift Dt0000 0.095595 0.020000 
40.247347 mark Mrk000 0.000000 -23.000000 
40.247347 drift Dt0000 0.055880 0.020000 
40.303227 drift Dt0000 0.076136 0.020000 
40.379363 solenoid Sol000 0.250000 0.020000 7.330000 
40.629363 mark Mrk000 0.000000 -21.000000 0.020000 0.00 0.00 0.00 1e-3 
40.629363 solenoid Sol000 0.250000 0.020000 7.330000 
40.879363 drift Dt0000 0.076136 0.020000 
40.955499 drift Dt0000 0.098602 0.020000 
41.054102 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -40.000000
41.354102 drift Dt0000 0.175312 0.020000 
41.529414 drift Dt0000 0.072000 0.020000 
41.601414 drift Dt0000 0.116000 0.020000 
41.717414 mark Mrk000 0.000000 -23.000000 
41.717414 drift Dt0000 0.074000 0.020000 
41.791414 drift Dt0000 0.000000 0.020000 
41.791414 drift Dt0000 0.091000 0.020000 
41.882414 drift Dt0000 0.000000 0.020000 
41.882414 drift Dt0000 0.099000 0.020000 
41.981414 drift Dt0000 0.072000 0.020000 
42.053414 drift Dt0000 0.175312 0.020000 
42.228726 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -40.000000
42.528726 drift Dt0000 0.095595 0.020000 
42.624321 mark Mrk000 0.000000 -23.000000 
42.624321 drift Dt0000 0.055880 0.020000 
42.680201 drift Dt0000 0.076136 0.020000 
42.756337 solenoid Sol000 0.250000 0.020000 7.340000 
43.006337 mark Mrk000 0.000000 -21.000000 0.020000 0.00 0.00 0.00 1e-3 
43.006337 solenoid Sol000 0.250000 0.020000 7.340000 
43.256337 drift Dt0000 0.076136 0.020000 
43.332473 drift Dt0000 0.098602 0.020000 
